entry,at,order
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:51:21.483Z,175428668148300
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:51:20.569Z,175428668056900
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T05:51:18.574Z,175428667857400
"Flop:  [K♥, 4♥, 9♣]",2025-08-04T05:51:16.822Z,175428667682200
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:51:15.999Z,175428667599900
"""Tobi @ C5IYwkBaOk"" calls 2.87",2025-08-04T05:51:15.095Z,175428667509500
"""BigD @ 3-zQVLqR1l"" calls 2.87",2025-08-04T05:51:13.720Z,175428667372000
"""Greg @ bTWHIJcaFV"" raises to 2.87",2025-08-04T05:51:12.052Z,175428667205200
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T05:51:05.854Z,175428666585407
"""Tobi @ C5IYwkBaOk"" posts a small blind of 0.50",2025-08-04T05:51:05.854Z,175428666585406
"Your hand is 3♦, J♣, 3♠, 2♣",2025-08-04T05:51:05.854Z,175428666585404
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1409.06) | #2 ""BigD @ 3-zQVLqR1l"" (135.66) | #3 ""Tobi @ C5IYwkBaOk"" (1588.70) | #5 ""xuyan @ g17hvTKmo8"" (656.70)",2025-08-04T05:51:05.854Z,175428666585401
"-- starting hand #346 (id: shmeamtqhpif)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-04T05:51:05.854Z,175428666585400
"-- ending hand #345 --",2025-08-04T05:50:59.827Z,175428665982703
"""Greg @ bTWHIJcaFV"" collected 40.00 from pot with Two Pair (combination: 9♥, 9♦, 3♣, 3♠, A♦)",2025-08-04T05:50:59.827Z,175428665982702
"""Greg @ bTWHIJcaFV"" shows a 9♥, 3♣, 4♠, 10♣.",2025-08-04T05:50:59.827Z,175428665982701
"""BigD @ 3-zQVLqR1l"" shows a 8♦, 4♥, K♠, J♣.",2025-08-04T05:50:59.827Z,175428665982700
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:50:58.983Z,175428665898300
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:50:57.640Z,175428665764000
"River: 3♠, Q♣, 9♦, A♦ [J♦]",2025-08-04T05:50:54.928Z,175428665492800
"""BigD @ 3-zQVLqR1l"" calls 10.00",2025-08-04T05:50:54.104Z,175428665410400
"""Greg @ bTWHIJcaFV"" bets 10.00",2025-08-04T05:50:52.214Z,175428665221400
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:50:49.268Z,175428664926800
"Turn: 3♠, Q♣, 9♦ [A♦]",2025-08-04T05:50:46.601Z,175428664660100
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:50:45.780Z,175428664578000
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:50:44.855Z,175428664485500
"""BigD @ 3-zQVLqR1l"" calls 6.00",2025-08-04T05:50:41.580Z,175428664158000
"""Greg @ bTWHIJcaFV"" bets 6.00",2025-08-04T05:50:40.114Z,175428664011400
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:50:37.382Z,175428663738200
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T05:50:36.455Z,175428663645500
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:50:33.752Z,175428663375200
"Flop:  [3♠, Q♣, 9♦]",2025-08-04T05:50:26.667Z,175428662666700
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:50:25.851Z,175428662585100
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-04T05:50:24.835Z,175428662483500
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-08-04T05:50:23.299Z,175428662329900
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-08-04T05:50:21.773Z,175428662177300
"""xuyan @ g17hvTKmo8"" posts a straddle of 2.00",2025-08-04T05:50:19.865Z,175428661986508
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T05:50:19.865Z,175428661986507
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-04T05:50:19.865Z,175428661986506
"Your hand is Q♦, 5♣, 6♦, 5♦",2025-08-04T05:50:19.865Z,175428661986504
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1387.06) | #2 ""BigD @ 3-zQVLqR1l"" (153.66) | #3 ""Tobi @ C5IYwkBaOk"" (1590.70) | #5 ""xuyan @ g17hvTKmo8"" (658.70)",2025-08-04T05:50:19.865Z,175428661986501
"-- starting hand #345 (id: rktroh62kmys)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T05:50:19.865Z,175428661986500
"Undealt cards: 9♦, 3♦, A♣ [10♠, Q♥]",2025-08-04T05:50:15.683Z,175428661568300
"-- ending hand #344 --",2025-08-04T05:50:13.936Z,175428661393602
"""BigD @ 3-zQVLqR1l"" collected 52.50 from pot",2025-08-04T05:50:13.936Z,175428661393601
"Uncalled bet of 26.25 returned to ""BigD @ 3-zQVLqR1l""",2025-08-04T05:50:13.936Z,175428661393600
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:50:13.125Z,175428661312500
"""BigD @ 3-zQVLqR1l"" bets 26.25",2025-08-04T05:50:11.976Z,175428661197600
"Flop:  [9♦, 3♦, A♣]",2025-08-04T05:49:59.316Z,175428659931600
"""xuyan @ g17hvTKmo8"" calls 25.00",2025-08-04T05:49:58.491Z,175428659849100
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:49:49.316Z,175428658931600
"""BigD @ 3-zQVLqR1l"" raises to 25.00",2025-08-04T05:49:46.744Z,175428658674400
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:49:43.130Z,175428658313000
"""xuyan @ g17hvTKmo8"" raises to 7.50",2025-08-04T05:49:40.547Z,175428658054700
"""Tobi @ C5IYwkBaOk"" posts a straddle of 2.00",2025-08-04T05:49:38.530Z,175428657853008
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T05:49:38.530Z,175428657853007
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T05:49:38.530Z,175428657853006
"Your hand is 4♦, 10♦, 2♠, 5♠",2025-08-04T05:49:38.530Z,175428657853004
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1387.56) | #2 ""BigD @ 3-zQVLqR1l"" (126.16) | #3 ""Tobi @ C5IYwkBaOk"" (1592.70) | #5 ""xuyan @ g17hvTKmo8"" (683.70)",2025-08-04T05:49:38.530Z,175428657853001
"-- starting hand #344 (id: zf1n9dtj67vp)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T05:49:38.530Z,175428657853000
"""xuyan @ g17hvTKmo8"" shows a 6♥, 4♥, 7♠, 4♦.",2025-08-04T05:49:35.806Z,175428657580600
"-- ending hand #343 --",2025-08-04T05:49:34.927Z,175428657492702
"""xuyan @ g17hvTKmo8"" collected 28.00 from pot",2025-08-04T05:49:34.927Z,175428657492701
"Uncalled bet of 28.00 returned to ""xuyan @ g17hvTKmo8""",2025-08-04T05:49:34.927Z,175428657492700
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T05:49:34.101Z,175428657410100
"""xuyan @ g17hvTKmo8"" bets 28.00",2025-08-04T05:49:14.401Z,175428655440100
"River: 10♠, 3♠, J♠, 9♠ [J♥]",2025-08-04T05:49:10.266Z,175428655026600
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:49:09.450Z,175428654945000
"""BigD @ 3-zQVLqR1l"" calls 7.00",2025-08-04T05:49:08.519Z,175428654851900
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:49:06.571Z,175428654657100
"""xuyan @ g17hvTKmo8"" bets 7.00",2025-08-04T05:49:04.752Z,175428654475200
"Turn: 10♠, 3♠, J♠ [9♠]",2025-08-04T05:49:00.980Z,175428654098000
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T05:49:00.161Z,175428654016100
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:48:59.255Z,175428653925500
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:48:57.038Z,175428653703800
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:48:55.115Z,175428653511500
"Flop:  [10♠, 3♠, J♠]",2025-08-04T05:48:53.040Z,175428653304000
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-04T05:48:52.220Z,175428653222000
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-04T05:48:49.744Z,175428652974400
"""Tobi @ C5IYwkBaOk"" calls 3.50",2025-08-04T05:48:47.872Z,175428652787200
"""BigD @ 3-zQVLqR1l"" raises to 3.50",2025-08-04T05:48:45.824Z,175428652582400
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T05:48:43.167Z,175428652316707
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T05:48:43.167Z,175428652316706
"Your hand is 7♥, 9♥, K♥, 5♠",2025-08-04T05:48:43.167Z,175428652316704
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1391.06) | #2 ""BigD @ 3-zQVLqR1l"" (136.66) | #3 ""Tobi @ C5IYwkBaOk"" (1596.20) | #5 ""xuyan @ g17hvTKmo8"" (666.20)",2025-08-04T05:48:43.167Z,175428652316701
"-- starting hand #343 (id: hn6egfkwa58z)  (Pot Limit Omaha Hi) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-08-04T05:48:43.167Z,175428652316700
"Undealt cards: 3♥, 6♦, 4♥ [3♦, 7♦]",2025-08-04T05:48:39.544Z,175428651954400
"""Tobi @ C5IYwkBaOk"" shows a 2♦.",2025-08-04T05:48:36.841Z,175428651684100
"""Greg @ bTWHIJcaFV"" shows a 9♠, 2♥, J♣, 5♣.",2025-08-04T05:48:36.740Z,175428651674000
"""Tobi @ C5IYwkBaOk"" shows a 2♣.",2025-08-04T05:48:36.491Z,175428651649100
"-- ending hand #342 --",2025-08-04T05:48:35.834Z,175428651583402
"""BigD @ 3-zQVLqR1l"" collected 24.00 from pot",2025-08-04T05:48:35.834Z,175428651583401
"Uncalled bet of 24.00 returned to ""BigD @ 3-zQVLqR1l""",2025-08-04T05:48:35.834Z,175428651583400
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:48:35.026Z,175428651502600
"""BigD @ 3-zQVLqR1l"" raises to 30.00",2025-08-04T05:48:33.451Z,175428651345100
"""Tobi @ C5IYwkBaOk"" bets 6.00",2025-08-04T05:48:30.546Z,175428651054600
"Flop:  [3♥, 6♦, 4♥]",2025-08-04T05:48:24.966Z,175428650496600
"""BigD @ 3-zQVLqR1l"" calls 5.00",2025-08-04T05:48:24.142Z,175428650414200
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:48:21.997Z,175428650199700
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:48:20.625Z,175428650062500
"""Tobi @ C5IYwkBaOk"" raises to 5.00",2025-08-04T05:48:19.668Z,175428649966800
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-08-04T05:48:14.324Z,175428649432400
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-04T05:48:12.316Z,175428649231600
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T05:48:01.471Z,175428648147107
"""Tobi @ C5IYwkBaOk"" posts a small blind of 0.50",2025-08-04T05:48:01.471Z,175428648147106
"Your hand is J♦, 10♠, 2♣, 2♦",2025-08-04T05:48:01.471Z,175428648147104
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1392.06) | #2 ""BigD @ 3-zQVLqR1l"" (123.66) | #3 ""Tobi @ C5IYwkBaOk"" (1607.20) | #5 ""xuyan @ g17hvTKmo8"" (667.20)",2025-08-04T05:48:01.471Z,175428648147101
"-- starting hand #342 (id: v5suekxc0cos)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-04T05:48:01.471Z,175428648147100
"Undealt cards: J♠, J♣, 10♦ [Q♣, 3♠]",2025-08-04T05:47:56.248Z,175428647624800
"-- ending hand #341 --",2025-08-04T05:47:55.550Z,175428647555002
"""Greg @ bTWHIJcaFV"" collected 8.00 from pot",2025-08-04T05:47:55.550Z,175428647555001
"Uncalled bet of 4.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-04T05:47:55.550Z,175428647555000
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:47:54.745Z,175428647474500
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:47:52.785Z,175428647278500
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T05:47:51.917Z,175428647191700
"""Greg @ bTWHIJcaFV"" bets 4.00",2025-08-04T05:47:49.136Z,175428646913600
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:47:46.223Z,175428646622300
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T05:47:45.207Z,175428646520700
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:47:44.328Z,175428646432800
"Flop:  [J♠, J♣, 10♦]",2025-08-04T05:47:41.997Z,175428646199700
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:47:41.179Z,175428646117900
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-04T05:47:38.448Z,175428645844800
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-08-04T05:47:37.444Z,175428645744400
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-08-04T05:47:30.840Z,175428645084000
"""xuyan @ g17hvTKmo8"" posts a straddle of 2.00",2025-08-04T05:47:29.107Z,175428644910709
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T05:47:29.107Z,175428644910708
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-04T05:47:29.107Z,175428644910707
"Your hand is 4♠, 4♦, 5♦, 8♦",2025-08-04T05:47:29.107Z,175428644910705
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1386.06) | #2 ""BigD @ 3-zQVLqR1l"" (125.66) | #3 ""Tobi @ C5IYwkBaOk"" (1609.20) | #5 ""xuyan @ g17hvTKmo8"" (669.20)",2025-08-04T05:47:29.107Z,175428644910702
"-- starting hand #341 (id: 5rpegdl13uer)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T05:47:29.107Z,175428644910701
"Poker variant defined as ""Pot Limit Omaha Hi"" by the game type rotation.",2025-08-04T05:47:29.107Z,175428644910700
"""Tobi @ C5IYwkBaOk"" shows a 5♣, 7♣, 9♠, A♣.",2025-08-04T05:47:25.375Z,175428644537500
"-- ending hand #340 --",2025-08-04T05:47:22.534Z,175428644253402
"""Greg @ bTWHIJcaFV"" collected 80.00 from pot with Straight (combination: 8♠, 7♠, 6♦, 5♦, 4♥)",2025-08-04T05:47:22.534Z,175428644253401
"""Greg @ bTWHIJcaFV"" shows a 2♦, 8♠, 10♠, 5♦.",2025-08-04T05:47:22.534Z,175428644253400
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:47:21.728Z,175428644172800
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:47:20.558Z,175428644055800
"River: 8♣, 10♥, 7♠, 6♦ [4♥]",2025-08-04T05:47:16.185Z,175428643618500
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:47:15.372Z,175428643537200
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:47:10.175Z,175428643017500
"Turn: 8♣, 10♥, 7♠ [6♦]",2025-08-04T05:47:07.875Z,175428642787500
"""Greg @ bTWHIJcaFV"" calls 20.00",2025-08-04T05:47:07.030Z,175428642703000
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:47:05.537Z,175428642553700
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:47:01.050Z,175428642105000
"""BigD @ 3-zQVLqR1l"" bets 20.00",2025-08-04T05:46:56.862Z,175428641686200
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:46:52.039Z,175428641203900
"Flop:  [8♣, 10♥, 7♠]",2025-08-04T05:46:48.980Z,175428640898000
"""Greg @ bTWHIJcaFV"" calls 10.00",2025-08-04T05:46:48.172Z,175428640817200
"""xuyan @ g17hvTKmo8"" calls 10.00",2025-08-04T05:46:45.760Z,175428640576000
"""Tobi @ C5IYwkBaOk"" calls 10.00",2025-08-04T05:46:44.823Z,175428640482300
"""BigD @ 3-zQVLqR1l"" raises to 10.00",2025-08-04T05:46:36.056Z,175428639605600
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-08-04T05:46:33.035Z,175428639303500
"""xuyan @ g17hvTKmo8"" calls 2.00",2025-08-04T05:46:31.692Z,175428639169200
"""Tobi @ C5IYwkBaOk"" posts a straddle of 2.00",2025-08-04T05:46:28.221Z,175428638822108
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T05:46:28.221Z,175428638822107
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T05:46:28.221Z,175428638822106
"Your hand is 5♣, 7♣, 9♠, A♣",2025-08-04T05:46:28.221Z,175428638822104
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1336.06) | #2 ""BigD @ 3-zQVLqR1l"" (155.66) | #3 ""Tobi @ C5IYwkBaOk"" (1619.20) | #5 ""xuyan @ g17hvTKmo8"" (679.20)",2025-08-04T05:46:28.221Z,175428638822101
"-- starting hand #340 (id: lfi0qlgigpcv)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T05:46:28.221Z,175428638822100
"-- ending hand #339 --",2025-08-04T05:46:22.294Z,175428638229402
"""xuyan @ g17hvTKmo8"" collected 21.00 from pot",2025-08-04T05:46:22.294Z,175428638229401
"Uncalled bet of 15.75 returned to ""xuyan @ g17hvTKmo8""",2025-08-04T05:46:22.294Z,175428638229400
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:46:21.470Z,175428638147000
"""xuyan @ g17hvTKmo8"" raises to 21.00",2025-08-04T05:46:19.467Z,175428637946700
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T05:46:16.824Z,175428637682400
"""Greg @ bTWHIJcaFV"" bets 5.25",2025-08-04T05:46:06.812Z,175428636681200
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:46:03.260Z,175428636326000
"Flop:  [9♦, 6♠, 8♣]",2025-08-04T05:46:01.775Z,175428636177500
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-04T05:46:00.949Z,175428636094900
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-04T05:45:59.609Z,175428635960900
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:45:58.510Z,175428635851000
"""BigD @ 3-zQVLqR1l"" raises to 3.50",2025-08-04T05:45:57.624Z,175428635762400
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T05:45:55.014Z,175428635501407
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T05:45:55.014Z,175428635501406
"Your hand is 5♣, 8♦, K♥, 7♣",2025-08-04T05:45:55.014Z,175428635501404
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1344.81) | #2 ""BigD @ 3-zQVLqR1l"" (159.16) | #3 ""Tobi @ C5IYwkBaOk"" (1619.20) | #5 ""xuyan @ g17hvTKmo8"" (666.95)",2025-08-04T05:45:55.014Z,175428635501401
"-- starting hand #339 (id: bw32iamuwrqb)  (Pot Limit Omaha Hi) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-08-04T05:45:55.014Z,175428635501400
"Undealt cards: 2♦, 3♥, A♦ [10♣, A♣]",2025-08-04T05:45:50.535Z,175428635053500
"-- ending hand #338 --",2025-08-04T05:45:49.101Z,175428634910102
"""xuyan @ g17hvTKmo8"" collected 10.50 from pot",2025-08-04T05:45:49.101Z,175428634910101
"Uncalled bet of 7.87 returned to ""xuyan @ g17hvTKmo8""",2025-08-04T05:45:49.101Z,175428634910100
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T05:45:48.267Z,175428634826700
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T05:45:47.299Z,175428634729900
"""xuyan @ g17hvTKmo8"" bets 7.87",2025-08-04T05:45:44.196Z,175428634419600
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T05:45:40.940Z,175428634094000
"Flop:  [2♦, 3♥, A♦]",2025-08-04T05:45:37.014Z,175428633701400
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-04T05:45:36.160Z,175428633616000
"""Tobi @ C5IYwkBaOk"" calls 3.50",2025-08-04T05:45:35.173Z,175428633517300
"""BigD @ 3-zQVLqR1l"" raises to 3.50",2025-08-04T05:45:33.137Z,175428633313700
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:45:25.936Z,175428632593600
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T05:45:24.252Z,175428632425207
"""Tobi @ C5IYwkBaOk"" posts a small blind of 0.50",2025-08-04T05:45:24.252Z,175428632425206
"Your hand is 9♠, 10♥, 8♥, 6♦",2025-08-04T05:45:24.252Z,175428632425204
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1344.81) | #2 ""BigD @ 3-zQVLqR1l"" (162.66) | #3 ""Tobi @ C5IYwkBaOk"" (1622.70) | #5 ""xuyan @ g17hvTKmo8"" (659.95)",2025-08-04T05:45:24.252Z,175428632425201
"-- starting hand #338 (id: uzn5mjahbzcb)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-04T05:45:24.252Z,175428632425200
"""xuyan @ g17hvTKmo8"" shows a K♥.",2025-08-04T05:45:19.977Z,175428631997700
"""xuyan @ g17hvTKmo8"" shows a J♣.",2025-08-04T05:45:19.399Z,175428631939900
"-- ending hand #337 --",2025-08-04T05:45:17.746Z,175428631774602
"""Tobi @ C5IYwkBaOk"" collected 180.00 from pot with Full House (combination: J♥, J♠, J♦, 9♣, 9♠)",2025-08-04T05:45:17.746Z,175428631774601
"""Tobi @ C5IYwkBaOk"" shows a 9♣, 5♠, J♥, A♥.",2025-08-04T05:45:17.746Z,175428631774600
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T05:45:16.940Z,175428631694000
"""xuyan @ g17hvTKmo8"" calls 60.00",2025-08-04T05:45:15.990Z,175428631599000
"""Tobi @ C5IYwkBaOk"" bets 60.00",2025-08-04T05:45:12.511Z,175428631251100
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:45:09.429Z,175428630942900
"River: 9♠, J♠, 4♣, 7♣ [J♦]",2025-08-04T05:45:06.199Z,175428630619900
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T05:45:05.393Z,175428630539300
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T05:45:03.747Z,175428630374700
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:45:01.433Z,175428630143300
"Turn: 9♠, J♠, 4♣ [7♣]",2025-08-04T05:44:56.100Z,175428629610000
"""BigD @ 3-zQVLqR1l"" calls 12.00",2025-08-04T05:44:55.291Z,175428629529100
"""xuyan @ g17hvTKmo8"" calls 12.00",2025-08-04T05:44:52.924Z,175428629292400
"""Tobi @ C5IYwkBaOk"" bets 12.00",2025-08-04T05:44:50.022Z,175428629002200
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:44:46.296Z,175428628629600
"Flop:  [9♠, J♠, 4♣]",2025-08-04T05:44:42.897Z,175428628289700
"""BigD @ 3-zQVLqR1l"" calls 8.00",2025-08-04T05:44:42.072Z,175428628207200
"""xuyan @ g17hvTKmo8"" calls 8.00",2025-08-04T05:44:40.631Z,175428628063100
"""Tobi @ C5IYwkBaOk"" raises to 8.00",2025-08-04T05:44:39.122Z,175428627912200
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-08-04T05:44:36.305Z,175428627630500
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:44:34.084Z,175428627408400
"""xuyan @ g17hvTKmo8"" posts a straddle of 2.00",2025-08-04T05:44:31.986Z,175428627198608
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T05:44:31.986Z,175428627198607
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-04T05:44:31.986Z,175428627198606
"Your hand is 9♣, 5♠, J♥, A♥",2025-08-04T05:44:31.986Z,175428627198604
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1344.81) | #2 ""BigD @ 3-zQVLqR1l"" (182.66) | #3 ""Tobi @ C5IYwkBaOk"" (1522.70) | #5 ""xuyan @ g17hvTKmo8"" (739.95)",2025-08-04T05:44:31.986Z,175428627198601
"-- starting hand #337 (id: 1qutbeq38bwd)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T05:44:31.986Z,175428627198600
"Undealt cards: K♠, 6♠, 8♣ [A♠, Q♥]",2025-08-04T05:44:27.005Z,175428626700500
"-- ending hand #336 --",2025-08-04T05:44:26.040Z,175428626604002
"""Tobi @ C5IYwkBaOk"" collected 21.00 from pot",2025-08-04T05:44:26.040Z,175428626604001
"Uncalled bet of 15.75 returned to ""Tobi @ C5IYwkBaOk""",2025-08-04T05:44:26.040Z,175428626604000
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T05:44:25.175Z,175428626517500
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T05:44:15.114Z,175428625511400
"""Tobi @ C5IYwkBaOk"" bets 15.75",2025-08-04T05:44:13.520Z,175428625352000
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T05:44:07.385Z,175428624738500
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T05:44:03.573Z,175428624357300
"Flop:  [K♠, 6♠, 8♣]",2025-08-04T05:43:51.620Z,175428623162000
"""Tobi @ C5IYwkBaOk"" calls 7.00",2025-08-04T05:43:50.810Z,175428623081000
"""BigD @ 3-zQVLqR1l"" calls 7.00",2025-08-04T05:43:49.215Z,175428622921500
"""Greg @ bTWHIJcaFV"" raises to 7.00",2025-08-04T05:43:41.918Z,175428622191800
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T05:43:39.101Z,175428621910100
"""Tobi @ C5IYwkBaOk"" posts a straddle of 2.00",2025-08-04T05:43:37.299Z,175428621729908
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T05:43:37.299Z,175428621729907
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T05:43:37.299Z,175428621729906
"Your hand is 6♥, 5♠, K♥, Q♦",2025-08-04T05:43:37.299Z,175428621729904
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1351.81) | #2 ""BigD @ 3-zQVLqR1l"" (189.66) | #3 ""Tobi @ C5IYwkBaOk"" (1508.70) | #5 ""xuyan @ g17hvTKmo8"" (739.95)",2025-08-04T05:43:37.299Z,175428621729901
"-- starting hand #336 (id: ej8wus6i0xnp)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T05:43:37.299Z,175428621729900
"""Tobi @ C5IYwkBaOk"" shows a 7♦, K♣, J♦, 3♥.",2025-08-04T05:43:33.315Z,175428621331500
"-- ending hand #335 --",2025-08-04T05:43:30.727Z,175428621072703
"""Greg @ bTWHIJcaFV"" shows a 5♥, 3♦, 6♠, 2♦.",2025-08-04T05:43:30.727Z,175428621072702
"""BigD @ 3-zQVLqR1l"" collected 189.66 from pot with Full House (combination: 6♥, 6♣, 6♦, 8♥, 8♦)",2025-08-04T05:43:30.727Z,175428621072701
